ad,rank_within_ad,region,appearances,unique_predictions,frame_count,frame_fraction,mean_score,max_score,mean_rank
Considering_What_Paris_2024_Paralympic_Games,107,R Sulcus collat transv ant,3,2,281,0.010676156583629894,2.0533333333333332,2.13,1.6666666666666667
Considering_What_Paris_2024_Paralympic_Games,108,R Gyrus Ins lg and Sulcus cent ins,2,2,281,0.0071174377224199285,2.3200000000000003,2.43,5.5
Considering_What_Paris_2024_Paralympic_Games,109,R Gyrus front middle,2,2,281,0.0071174377224199285,2.275,2.34,8.0
Considering_What_Paris_2024_Paralympic_Games,110,R Gyrus front inf-Orbital,2,1,281,0.0071174377224199285,2.21,2.21,3.0
Considering_What_Paris_2024_Paralympic_Games,111,R Sulcus precentral-inf-part,2,1,281,0.0071174377224199285,2.14,2.14,8.0
Considering_What_Paris_2024_Paralympic_Games,112,R Gyrus precentral,2,2,281,0.0071174377224199285,2.1100000000000003,2.14,6.5
Considering_What_Paris_2024_Paralympic_Games,113,R Sulcus circular insula ant,1,1,281,0.0035587188612099642,2.77,2.77,8.0
Considering_What_Paris_2024_Paralympic_Games,114,R Gyrus temp sup-Gyrus T transv,1,1,281,0.0035587188612099642,2.53,2.53,7.0
Considering_What_Paris_2024_Paralympic_Games,115,L Gyrus temp sup-Gyrus T transv,1,1,281,0.0035587188612099642,2.52,2.52,5.0
Considering_What_Paris_2024_Paralympic_Games,116,L Gyrus temp sup-Plan polar,1,1,281,0.0035587188612099642,2.21,2.21,3.0
Considering_What_Paris_2024_Paralympic_Games,117,L Sulcus intrapariet and P trans,1,1,281,0.0035587188612099642,2.21,2.21,2.0
Considering_What_Paris_2024_Paralympic_Games,118,R Sulcus cingul-Marginalis,1,1,281,0.0035587188612099642,2.03,2.03,5.0
Considering_What_Paris_2024_Paralympic_Games,119,L Gyrus oc-temp lat-fusifor,1,1,281,0.0035587188612099642,1.99,1.99,8.0
Good_Will_Dunkin,1,L Gyrus rectus,5,3,5,1.0,2.16,2.38,5.0
Good_Will_Dunkin,2,R Gyrus and Sulcus transv frontopol,5,3,5,1.0,2.156,2.5,4.2
Good_Will_Dunkin,3,R Gyrus orbital,4,2,5,0.8,2.21,2.35,4.5
Good_Will_Dunkin,4,R Gyrus temporal inf,4,2,5,0.8,2.035,2.12,7.0
Good_Will_Dunkin,5,R Gyrus subcallosal,3,2,5,0.6,2.4,2.56,1.0
Good_Will_Dunkin,6,R Gyrus and Sulcus cingul-Ant,3,2,5,0.6,2.2466666666666666,2.46,4.0
Good_Will_Dunkin,7,L Gyrus oc-temp med-Parahip,2,1,5,0.4,2.2,2.2,2.0
Good_Will_Dunkin,8,R Sulcus collat transv ant,2,1,5,0.4,2.17,2.17,3.0
Good_Will_Dunkin,9,R Gyrus front sup,2,1,5,0.4,2.16,2.16,4.0
Good_Will_Dunkin,10,R Sulcus postcentral,2,1,5,0.4,2.12,2.12,5.0
Good_Will_Dunkin,11,R Gyrus rectus,2,1,5,0.4,2.1,2.1,5.0
Good_Will_Dunkin,12,R Sulcus orbital med-olfact,2,1,5,0.4,2.08,2.08,7.0
Good_Will_Dunkin,13,L Gyrus and Sulcus frontomargin,1,1,5,0.2,2.54,2.54,2.0
Good_Will_Dunkin,14,L Gyrus and Sulcus transv frontopol,1,1,5,0.2,2.45,2.45,5.0
Good_Will_Dunkin,15,L Sulcus orbital lateral,1,1,5,0.2,2.4,2.4,6.0
Good_Will_Dunkin,16,L Gyrus orbital,1,1,5,0.2,2.35,2.35,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,1,R Gyrus rectus,38,19,121,0.3140495867768595,2.1273684210526316,2.45,3.526315789473684
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,2,R Gyrus temporal inf,34,17,121,0.2809917355371901,2.038235294117647,2.25,3.588235294117647
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,3,R Gyrus front sup,30,15,121,0.24793388429752067,2.0726666666666667,2.37,4.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,4,L Sulcus orbital med-olfact,24,12,121,0.19834710743801653,2.1441666666666666,2.45,4.25
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,5,R Sulcus orbital med-olfact,24,12,121,0.19834710743801653,2.1350000000000002,2.5,4.083333333333333
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,6,R Gyrus and Sulcus cingul-Ant,24,12,121,0.19834710743801653,2.1216666666666666,2.5,2.6666666666666665
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,7,R Gyrus orbital,22,11,121,0.18181818181818182,2.1236363636363635,2.36,4.2727272727272725
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,8,R Gyrus postcentral,22,11,121,0.18181818181818182,2.016363636363636,2.13,5.181818181818182
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,9,R Lat Fis-post,20,10,121,0.1652892561983471,2.028,2.18,5.1
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,10,L Sulcus pericallosal,19,10,121,0.15702479338842976,2.423157894736842,3.23,3.8947368421052633
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,11,L Sulcus circular insula inf,18,9,121,0.1487603305785124,2.091111111111111,2.38,3.4444444444444446
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,12,L Gyrus precuneus,18,9,121,0.1487603305785124,2.06,2.21,4.444444444444445
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,13,R Sulcus circular insula inf,18,9,121,0.1487603305785124,2.054444444444444,2.21,4.444444444444445
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,14,L Gyrus orbital,18,9,121,0.1487603305785124,2.0277777777777777,2.3,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,15,L Gyrus and Sulcus subcentral,18,9,121,0.1487603305785124,1.9666666666666666,2.07,5.444444444444445
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,16,R Gyrus oc-temp med-Parahip,16,8,121,0.1322314049586777,2.1375,2.34,5.125
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,17,L Gyrus front inf-Triangul,16,8,121,0.1322314049586777,2.0575,2.27,3.25
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,18,L Gyrus temporal inf,16,8,121,0.1322314049586777,1.9825,2.22,3.125
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,19,R Gyrus and Sulcus subcentral,14,7,121,0.11570247933884298,2.11,2.3,3.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,20,L Sulcus temporal inf,14,7,121,0.11570247933884298,2.0914285714285716,2.19,4.285714285714286
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,21,L Gyrus rectus,14,7,121,0.11570247933884298,2.0885714285714285,2.2,4.857142857142857
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,22,R Sulcus central,14,7,121,0.11570247933884298,1.9271428571428573,2.02,6.714285714285714
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,23,R Sulcus orbital-H Shaped,12,6,121,0.09917355371900827,2.231666666666667,2.51,4.333333333333333
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,24,L Gyrus temporal middle,12,6,121,0.09917355371900827,2.1633333333333336,2.34,3.8333333333333335
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,25,R Gyrus temp sup-Gyrus T transv,12,6,121,0.09917355371900827,1.9166666666666667,2.0,3.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,26,R Gyrus temp sup-Plan polar,10,5,121,0.08264462809917356,2.214,2.29,3.6
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,27,L Gyrus pariet inf-Supramar,10,5,121,0.08264462809917356,2.2119999999999997,2.4,2.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,28,R Gyrus occipital middle,10,5,121,0.08264462809917356,2.194,2.36,3.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,29,L Sulcus orbital-H Shaped,10,5,121,0.08264462809917356,2.152,2.27,6.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,30,R Sulcus collat transv ant,10,5,121,0.08264462809917356,2.104,2.28,5.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,31,L Lat Fis-ant-Horizont,10,5,121,0.08264462809917356,1.952,2.0,5.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,32,R Gyrus and Sulcus paracentral,9,5,121,0.0743801652892562,2.072222222222222,2.55,4.222222222222222
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,33,R Gyrus and Sulcus frontomargin,8,4,121,0.06611570247933884,2.625,3.1,5.25
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,34,L Gyrus subcallosal,8,4,121,0.06611570247933884,2.3575,2.5,1.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,35,L Gyrus cingul-Post-ventral,8,4,121,0.06611570247933884,2.3375,2.51,2.75
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,36,L Gyrus pariet inf-Angular,8,4,121,0.06611570247933884,2.2975,2.42,3.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,37,L Gyrus occipital middle,8,4,121,0.06611570247933884,2.1475,2.28,5.75
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,38,L Gyrus precentral,8,4,121,0.06611570247933884,2.115,2.18,2.75
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,39,L Lat Fis-post,8,4,121,0.06611570247933884,2.105,2.22,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,40,L Gyrus and Sulcus cingul-Ant,8,4,121,0.06611570247933884,2.0949999999999998,2.28,5.25
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,41,L Gyrus and Sulcus transv frontopol,8,4,121,0.06611570247933884,2.0875,2.16,6.25
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,42,R Gyrus temp sup-Plan tempo,8,4,121,0.06611570247933884,2.05,2.17,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,43,R Sulcus front sup,8,4,121,0.06611570247933884,2.035,2.05,5.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,44,L Sulcus circular insula sup,8,4,121,0.06611570247933884,2.0225,2.12,3.25
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,45,R Gyrus precuneus,8,4,121,0.06611570247933884,2.0175,2.05,5.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,46,R Gyrus and Sulcus occipital inf,8,4,121,0.06611570247933884,2.005,2.03,6.25
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,47,R Gyrus temp sup-Lateral,8,4,121,0.06611570247933884,1.9875,2.04,4.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,48,R Gyrus and Sulcus cingul-Mid-Ant,7,4,121,0.05785123966942149,2.817142857142857,3.25,4.142857142857143
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,49,L Gyrus front inf-Opercular,7,4,121,0.05785123966942149,2.218571428571429,2.49,5.285714285714286
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,50,R Sulcus subparietal,6,3,121,0.049586776859504134,2.316666666666667,2.45,3.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,51,L Sulcus calcarine,6,3,121,0.049586776859504134,2.2533333333333334,2.32,4.666666666666667
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,52,R Sulcus occipital ant,6,3,121,0.049586776859504134,2.1366666666666667,2.17,1.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,53,L Gyrus front middle,6,3,121,0.049586776859504134,2.09,2.19,4.333333333333333
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,54,L Sulcus front sup,6,3,121,0.049586776859504134,2.0866666666666664,2.16,5.333333333333333
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,55,L Gyrus temp sup-Plan tempo,6,3,121,0.049586776859504134,2.0833333333333335,2.18,5.666666666666667
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,56,L Sulcus occipital ant,6,3,121,0.049586776859504134,2.0733333333333333,2.11,3.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,57,R Gyrus oc-temp lat-fusifor,6,3,121,0.049586776859504134,1.9766666666666666,2.02,5.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,58,R Sulcus front inf,6,3,121,0.049586776859504134,1.9533333333333331,1.99,3.6666666666666665
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,59,R Gyrus subcallosal,6,3,121,0.049586776859504134,1.9266666666666667,2.11,5.333333333333333
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,60,L Sulcus central,6,3,121,0.049586776859504134,1.9000000000000001,1.95,7.666666666666667
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,61,L Gyrus temp sup-Gyrus T transv,6,3,121,0.049586776859504134,1.8499999999999999,1.9,7.666666666666667
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,62,R Gyrus insular short,5,3,121,0.04132231404958678,2.886,3.08,4.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,63,L Gyrus and Sulcus cingul-Mid-Ant,4,2,121,0.03305785123966942,2.98,3.12,3.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,64,R Sulcus pericallosal,4,2,121,0.03305785123966942,2.9450000000000003,3.1,5.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,65,R Sulcus interm prim-Jensen,4,2,121,0.03305785123966942,2.75,3.04,6.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,66,R Gyrus cingul-Post-dorsal,4,2,121,0.03305785123966942,2.34,2.46,3.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,67,L Gyrus oc-temp med-Lingual,4,2,121,0.03305785123966942,2.285,2.32,6.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,68,R Sulcus intrapariet and P trans,4,2,121,0.03305785123966942,2.2800000000000002,2.43,6.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,69,R Sulcus calcarine,4,2,121,0.03305785123966942,2.24,2.24,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,70,R Sulcus precentral-inf-part,4,2,121,0.03305785123966942,2.21,2.51,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,71,L Sulcus temporal sup,4,2,121,0.03305785123966942,2.175,2.23,5.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,72,R Gyrus and Sulcus transv frontopol,4,2,121,0.03305785123966942,2.17,2.2,4.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,73,R Sulcus temporal inf,4,2,121,0.03305785123966942,2.085,2.15,4.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,74,R Pole temporal,4,2,121,0.03305785123966942,2.08,2.09,5.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,75,L Sulcus front inf,4,2,121,0.03305785123966942,2.0300000000000002,2.06,4.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,76,R Gyrus front inf-Triangul,4,2,121,0.03305785123966942,2.025,2.08,5.5
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,77,R Gyrus pariet inf-Angular,4,2,121,0.03305785123966942,2.02,2.14,6.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,78,R Sulcus oc-temp lat,4,2,121,0.03305785123966942,2.0199999999999996,2.03,5.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,79,R Pole occipital,4,2,121,0.03305785123966942,1.9649999999999999,2.0,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,80,R Sulcus circular insula sup,3,2,121,0.024793388429752067,2.7733333333333334,2.84,3.6666666666666665
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,81,R Gyrus front inf-Opercular,3,2,121,0.024793388429752067,2.676666666666667,2.77,7.333333333333333
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,82,R Sulcus front middle,2,1,121,0.01652892561983471,3.07,3.07,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,83,L Gyrus oc-temp lat-fusifor,2,1,121,0.01652892561983471,2.21,2.21,3.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,84,R Sulcus parieto occipital,2,1,121,0.01652892561983471,2.16,2.16,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,85,R Gyrus front middle,2,1,121,0.01652892561983471,2.13,2.13,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,86,R Gyrus temporal middle,2,1,121,0.01652892561983471,2.13,2.13,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,87,L Gyrus cingul-Post-dorsal,2,1,121,0.01652892561983471,2.09,2.09,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,88,L Gyrus postcentral,2,1,121,0.01652892561983471,2.07,2.07,3.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,89,L Gyrus and Sulcus cingul-Mid-Post,2,1,121,0.01652892561983471,2.05,2.05,5.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,90,L Lat Fis-ant-Vertical,2,1,121,0.01652892561983471,2.05,2.05,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,91,L Gyrus parietal sup,2,1,121,0.01652892561983471,2.04,2.04,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,92,L Sulcus cingul-Marginalis,2,1,121,0.01652892561983471,2.02,2.02,4.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,93,L Sulcus orbital lateral,2,1,121,0.01652892561983471,2.01,2.01,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,94,R Sulcus suborbital,2,1,121,0.01652892561983471,2.01,2.01,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,95,L Sulcus suborbital,2,1,121,0.01652892561983471,2.0,2.0,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,96,L Gyrus front sup,2,1,121,0.01652892561983471,1.99,1.99,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,97,L Gyrus temp sup-Plan polar,2,1,121,0.01652892561983471,1.99,1.99,5.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,98,L Gyrus occipital sup,2,1,121,0.01652892561983471,1.98,1.98,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,99,R Gyrus Ins lg and Sulcus cent ins,2,1,121,0.01652892561983471,1.98,1.98,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,100,L Gyrus temp sup-Lateral,2,1,121,0.01652892561983471,1.97,1.97,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,101,L Pole temporal,2,1,121,0.01652892561983471,1.97,1.97,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,102,L Gyrus oc-temp med-Parahip,2,1,121,0.01652892561983471,1.9,1.9,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,103,R Gyrus pariet inf-Supramar,2,1,121,0.01652892561983471,1.9,1.9,6.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,104,L Gyrus and Sulcus paracentral,2,1,121,0.01652892561983471,1.89,1.89,7.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,105,L Sulcus circular insula ant,2,1,121,0.01652892561983471,1.88,1.88,8.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity,106,L Gyrus insular short,1,1,121,0.008264462809917356,2.43,2.43,8.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,1,R Gyrus orbital,46,23,121,0.38016528925619836,1.9421739130434783,2.25,3.260869565217391
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,2,L Gyrus rectus,38,19,121,0.3140495867768595,1.9536842105263157,2.15,2.736842105263158
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,3,L Sulcus orbital med-olfact,36,18,121,0.2975206611570248,2.1172222222222223,2.89,2.5555555555555554
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,4,L Gyrus orbital,34,17,121,0.2809917355371901,1.961176470588235,2.31,3.588235294117647
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,5,R Gyrus and Sulcus cingul-Ant,32,16,121,0.2644628099173554,2.01125,2.34,3.6875
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,6,R Gyrus and Sulcus subcentral,24,12,121,0.19834710743801653,2.0875,2.59,4.666666666666667
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,7,L Gyrus temporal inf,22,11,121,0.18181818181818182,2.0054545454545454,2.18,4.2727272727272725
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,8,R Sulcus orbital med-olfact,22,11,121,0.18181818181818182,1.9072727272727272,2.09,4.363636363636363
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,9,R Sulcus pericallosal,19,10,121,0.15702479338842976,2.0826315789473684,2.85,4.947368421052632
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,10,L Sulcus temporal inf,18,9,121,0.1487603305785124,2.0833333333333335,2.27,3.4444444444444446
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,11,L Sulcus front sup,18,9,121,0.1487603305785124,2.0766666666666667,2.7,4.333333333333333
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,12,L Sulcus central,18,9,121,0.1487603305785124,1.9722222222222223,2.08,5.666666666666667
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,13,R Gyrus subcallosal,18,9,121,0.1487603305785124,1.948888888888889,2.22,3.6666666666666665
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,14,R Gyrus temporal inf,18,9,121,0.1487603305785124,1.8411111111111111,1.92,5.444444444444445
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,15,R Sulcus central,16,8,121,0.1322314049586777,1.93,2.04,4.875
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,16,R Gyrus rectus,16,8,121,0.1322314049586777,1.91375,1.99,3.75
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,17,R Sulcus temporal sup,15,8,121,0.12396694214876033,2.0,2.54,5.6
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,18,L Sulcus circular insula sup,14,7,121,0.11570247933884298,2.3985714285714286,3.16,4.571428571428571
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,19,R Sulcus temporal inf,14,7,121,0.11570247933884298,2.0914285714285716,2.29,1.8571428571428572
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,20,R Gyrus precuneus,14,7,121,0.11570247933884298,2.03,2.23,4.142857142857143
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,21,R Gyrus temporal middle,14,7,121,0.11570247933884298,1.9657142857142857,2.11,4.142857142857143
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,22,R Gyrus front sup,14,7,121,0.11570247933884298,1.8985714285714284,2.04,4.857142857142857
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,23,R Sulcus circular insula sup,13,7,121,0.10743801652892562,2.3584615384615386,3.19,4.384615384615385
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,24,R Gyrus pariet inf-Supramar,12,6,121,0.09917355371900827,1.9866666666666666,2.06,7.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,25,R Sulcus oc-temp lat,12,6,121,0.09917355371900827,1.9466666666666665,2.03,3.5
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,26,L Sulcus front inf,12,6,121,0.09917355371900827,1.9233333333333331,2.31,5.166666666666667
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,27,L Gyrus and Sulcus subcentral,10,5,121,0.08264462809917356,2.058,2.14,6.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,28,L Gyrus Ins lg and Sulcus cent ins,10,5,121,0.08264462809917356,2.04,2.1,3.2
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,29,R Gyrus and Sulcus transv frontopol,10,5,121,0.08264462809917356,1.9579999999999997,2.05,4.2
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,30,L Gyrus precuneus,10,5,121,0.08264462809917356,1.954,2.02,7.2
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,31,R Gyrus and Sulcus frontomargin,9,5,121,0.0743801652892562,2.535555555555556,3.1,6.555555555555555
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,32,L Sulcus pericallosal,9,5,121,0.0743801652892562,2.5155555555555558,3.15,5.777777777777778
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,33,R Gyrus oc-temp med-Parahip,9,5,121,0.0743801652892562,2.074444444444444,2.55,2.7777777777777777
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,34,L Sulcus orbital-H Shaped,9,5,121,0.0743801652892562,1.8922222222222222,2.39,5.333333333333333
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,35,L Gyrus temporal middle,8,4,121,0.06611570247933884,2.11,2.27,2.25
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,36,L Gyrus insular short,8,4,121,0.06611570247933884,2.11,2.17,2.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,37,R Lat Fis-post,8,4,121,0.06611570247933884,2.1,2.55,4.25
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,38,L Gyrus and Sulcus transv frontopol,8,4,121,0.06611570247933884,2.0575,2.18,2.25
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,39,L Gyrus front middle,8,4,121,0.06611570247933884,2.03,2.09,3.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,40,L Gyrus cingul-Post-dorsal,8,4,121,0.06611570247933884,2.0175,2.12,3.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,41,R Gyrus cingul-Post-dorsal,8,4,121,0.06611570247933884,2.0149999999999997,2.09,4.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,42,R Gyrus pariet inf-Angular,8,4,121,0.06611570247933884,2.0,2.02,2.75
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,43,R Sulcus subparietal,8,4,121,0.06611570247933884,1.9675,2.08,5.25
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,44,R Sulcus front sup,8,4,121,0.06611570247933884,1.94,2.01,7.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,45,L Sulcus circular insula inf,8,4,121,0.06611570247933884,1.86,1.98,5.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,46,L Gyrus temp sup-Lateral,8,4,121,0.06611570247933884,1.855,1.9,4.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,47,L Gyrus oc-temp med-Parahip,8,4,121,0.06611570247933884,1.8525,1.98,6.0
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,48,L Pole temporal,8,4,121,0.06611570247933884,1.7875,1.81,5.75
LAY_S_Last_Harvest_Super_Bowl_LX_Commercial,49,R Lat Fis-ant-Horizont,6,3,121,0.049586776859504134,2.97,3.32,1.3333333333333333
