ad,frame_index,time_sec,prediction_index,rank,region,score
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,58,29.0,29,4,L Lat Fis-ant-Horizont,1.96
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,58,29.0,29,5,R Gyrus front sup,1.93
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,58,29.0,29,6,L Sulcus circular insula sup,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,58,29.0,29,7,L Gyrus orbital,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,58,29.0,29,8,R Sulcus central,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,1,L Gyrus front inf-Triangul,2.19
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,2,L Sulcus orbital med-olfact,2.16
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,3,R Gyrus orbital,2.12
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,4,L Lat Fis-ant-Horizont,1.96
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,5,R Gyrus front sup,1.93
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,6,L Sulcus circular insula sup,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,7,L Gyrus orbital,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,59,29.5,29,8,R Sulcus central,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,1,R Gyrus orbital,2.32
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,2,L Gyrus front inf-Triangul,2.21
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,3,L Sulcus circular insula sup,2.05
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,4,L Lat Fis-ant-Horizont,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,5,R Sulcus central,1.92
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,6,R Gyrus postcentral,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,7,R Gyrus and Sulcus paracentral,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,60,30.0,30,8,L Sulcus circular insula ant,1.88
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,1,R Gyrus orbital,2.32
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,2,L Gyrus front inf-Triangul,2.21
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,3,L Sulcus circular insula sup,2.05
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,4,L Lat Fis-ant-Horizont,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,5,R Sulcus central,1.92
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,6,R Gyrus postcentral,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,7,R Gyrus and Sulcus paracentral,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,61,30.5,30,8,L Sulcus circular insula ant,1.88
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,1,L Sulcus circular insula sup,2.12
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,2,R Gyrus orbital,2.09
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,3,R Gyrus and Sulcus paracentral,2.03
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,4,L Lat Fis-ant-Horizont,1.99
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,5,L Gyrus front inf-Triangul,1.97
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,6,R Gyrus front sup,1.97
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,7,R Sulcus central,1.96
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,62,31.0,31,8,L Sulcus central,1.95
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,1,L Sulcus circular insula sup,2.12
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,2,R Gyrus orbital,2.09
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,3,R Gyrus and Sulcus paracentral,2.03
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,4,L Lat Fis-ant-Horizont,1.99
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,5,L Gyrus front inf-Triangul,1.97
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,6,R Gyrus front sup,1.97
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,7,R Sulcus central,1.96
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,63,31.5,31,8,L Sulcus central,1.95
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,1,R Gyrus and Sulcus paracentral,2.06
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,2,R Gyrus postcentral,2.02
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,3,L Sulcus circular insula sup,2.01
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,4,R Gyrus orbital,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,5,R Sulcus central,1.98
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,6,L Lat Fis-ant-Horizont,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,7,L Sulcus central,1.89
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,64,32.0,32,8,R Gyrus front sup,1.88
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,1,R Gyrus and Sulcus paracentral,2.06
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,2,R Gyrus postcentral,2.02
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,3,L Sulcus circular insula sup,2.01
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,4,R Gyrus orbital,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,5,R Sulcus central,1.98
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,6,L Lat Fis-ant-Horizont,1.91
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,7,L Sulcus central,1.89
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,65,32.5,32,8,R Gyrus front sup,1.88
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,1,R Gyrus postcentral,2.12
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,2,R Lat Fis-post,2.07
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,3,L Sulcus circular insula inf,2.06
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,4,R Gyrus front sup,2.03
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,5,R Gyrus orbital,2.03
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,6,R Sulcus central,2.02
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,7,R Gyrus and Sulcus cingul-Ant,1.98
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,66,33.0,33,8,R Sulcus circular insula inf,1.98
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,1,R Gyrus postcentral,2.12
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,2,R Lat Fis-post,2.07
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,3,L Sulcus circular insula inf,2.06
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,4,R Gyrus front sup,2.03
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,5,R Gyrus orbital,2.03
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,6,R Sulcus central,2.02
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,7,R Gyrus and Sulcus cingul-Ant,1.98
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,67,33.5,33,8,R Sulcus circular insula inf,1.98
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,1,L Sulcus pericallosal,2.38
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,2,R Gyrus front sup,2.21
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,3,R Sulcus circular insula inf,2.19
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,4,L Sulcus circular insula inf,2.18
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,5,R Gyrus temp sup-Plan polar,2.17
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,6,R Lat Fis-post,2.15
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,7,R Gyrus orbital,2.13
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,68,34.0,34,8,R Gyrus postcentral,2.13
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,1,L Sulcus pericallosal,2.38
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,2,R Gyrus front sup,2.21
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,3,R Sulcus circular insula inf,2.19
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,4,L Sulcus circular insula inf,2.18
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,5,R Gyrus temp sup-Plan polar,2.17
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,6,R Lat Fis-post,2.15
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,7,R Gyrus orbital,2.13
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,69,34.5,34,8,R Gyrus postcentral,2.13
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,1,L Sulcus circular insula inf,2.38
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,2,L Gyrus orbital,2.29
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,3,R Gyrus temp sup-Plan polar,2.29
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,4,R Gyrus front sup,2.29
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,5,L Sulcus orbital med-olfact,2.26
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,6,R Sulcus circular insula inf,2.21
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,7,L Sulcus pericallosal,2.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,70,35.0,35,8,R Sulcus orbital-H Shaped,2.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,1,L Sulcus circular insula inf,2.38
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,2,L Gyrus orbital,2.29
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,3,R Gyrus temp sup-Plan polar,2.29
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,4,R Gyrus front sup,2.29
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,5,L Sulcus orbital med-olfact,2.26
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,6,R Sulcus circular insula inf,2.21
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,7,L Sulcus pericallosal,2.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,71,35.5,35,8,R Sulcus orbital-H Shaped,2.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,1,L Gyrus orbital,2.3
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,2,L Sulcus circular insula inf,2.22
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,3,R Gyrus temp sup-Plan tempo,2.17
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,4,R Sulcus orbital-H Shaped,2.14
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,5,R Sulcus circular insula inf,2.12
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,6,L Sulcus orbital med-olfact,2.11
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,7,R Gyrus front sup,2.06
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,72,36.0,36,8,R Gyrus temp sup-Lateral,2.04
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,1,L Gyrus orbital,2.3
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,2,L Sulcus circular insula inf,2.22
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,3,R Gyrus temp sup-Plan tempo,2.17
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,4,R Sulcus orbital-H Shaped,2.14
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,5,R Sulcus circular insula inf,2.12
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,6,L Sulcus orbital med-olfact,2.11
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,7,R Gyrus front sup,2.06
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,73,36.5,36,8,R Gyrus temp sup-Lateral,2.04
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,1,R Gyrus temporal inf,2.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,2,R Gyrus temp sup-Plan tempo,2.15
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,3,L Gyrus orbital,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,4,L Sulcus circular insula inf,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,5,R Sulcus front inf,1.99
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,6,R Gyrus temp sup-Lateral,1.97
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,7,L Gyrus temp sup-Lateral,1.97
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,74,37.0,37,8,L Pole temporal,1.97
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,75,37.5,37,1,R Gyrus temporal inf,2.2
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,75,37.5,37,2,R Gyrus temp sup-Plan tempo,2.15
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,75,37.5,37,3,L Gyrus orbital,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,75,37.5,37,4,L Sulcus circular insula inf,2.0
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,75,37.5,37,5,R Sulcus front inf,1.99
Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_064425,75,37.5,37,6,R Gyrus temp sup-Lateral,1.97
